Statistics for ICV ML.  Version 1
Manager: RHEL64 U-2022.12-SP4.9133772 2023/08/28 
Flow=0
SharedRecipe=0
Subflows=
CMEM: 8204.0.0 21386 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8202.0.0 21383 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8200.0.0 21380 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8198.0.0 21377 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8196.0.0 21374 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8194.0.0 21371 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8192.0.0 21368 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8190.0.0 21365 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8188.0.0 21362 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8186.0.0 21359 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8184.0.0 21356 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
